StationName,SiteCode,Latitude,Longitude,Datum
Chabot Canal south of Owens Drive,204R01620,37.69774,-121.89987,NAD83
Codornices Creek upstream of Eastshore Hwy,203R00295,37.882,-122.307,NAD83
Palo Seco Creek west of Cinderella Trail,204R01087,37.81393,-122.19201,NAD83
Ward Creek approximately 300m upstream of Campus Drive,204R01759,37.6628,-122.05465,NAD83
Zone 7 Line H west of Bluebell Drive,204R01433,37.71646,-121.74451,NAD83
Line G-2_BA_2012-204R00596,204R00596,37.70094,-121.90154,NAD83
San Lorenzo Cr_BA_2012-204R00639,204R00639,37.68151,-122.14437,NAD83
Sausal Cr_BA_2012-204R00319,204R00319,37.79923,-122.21818,NAD83
Sulphur Creek_BA_2012-204R00383,204R00383,37.65909,-122.13676,NAD83
Ward Creek_BA_2012-204R00367,204R00367,37.65957,-122.04172,NAD83
Zeile Creek_BA_2012-204R00455,204R00455,37.64676,-122.03931,NAD83
Cerrito Cr_39-203R00039,203R00039,37.8983011694,-122.300853381,NAD83
Deer Cr_137-543R00137,543R00137,37.9221132359,-121.740018093,NAD83
Dry Cr_25-544R00025,544R00025,37.9229664508,-121.718901246,NAD83
Grayson Cr_11-207R00011,207R00011,37.9542718412,-122.07868818,NAD83
Las Trampas Cr_139-207R00139,207R00139,37.8865750624,-122.080982271,NAD83
Marsh Cr_219-543R00219,543R00219,37.8884974347,-121.844980373,NAD83
Marsh Cr_245-543R00245,543R00245,37.8666898432,-121.743772766,NAD83
San Pablo Cr_155-206R00155,206R00155,37.8728649183,-122.178650738,NAD83
San Pablo Cr_215-206R00215,206R00215,37.9580685479,-122.278140365,NAD83
Walnut Cr_247-207R00247,207R00247,37.9292450243,-122.047508423,NAD83
Walnut Creek 100m South of Willow Pass Rd-207WAL040,207WAL040,37.9656,-122.05441,NAD83
Walnut Creek 150m North of Route 242-207WAL045,207WAL045,37.96241,-122.05262,NAD83
Walnut Creek 150m South of Route 242-207WAL055,207WAL055,37.95838,-122.05117,NAD83
Walnut Creek 200m North of Willow Pass Rd-207WAL035,207WAL035,37.969,-122.05413,NAD83
Walnut Creek 625m North of Monument Blvd-207WAL070,207WAL070,37.95323,-122.05318,NAD83
Calabazas Creek - Midway between Bollinger and Blaney-205R00099,205R00099,37.30773,-122.0217,NAD83
Canoas Creek - 250 m downstream Nightingale Dr-205R00090,205R00090,37.28807,-121.8792,NAD83
Canoas Creek - 300 m downstream Tillamook Dr-205R00154,205R00154,37.234,-121.83759,NAD83
Coyote Creek - 300 m upstream Yerba Buena rd (Hellyer Park)-205R00218,205R00218,37.29,-121.81804,NAD83
Coyote Creek - Downstream Tully Rd at Wool Creek-205R00291,205R00291,37.31718,-121.84857,NAD83
Coyote Creek 300 m downstream Hwy 85/101 interchange-205R00042,205R00042,37.24578,-121.7702,NAD83
Coyote Creek at Hellyer Park-205COY330,205COY330,37.29008,-121.81813,WGS84
Guadalupe Creek - Upstream Meridian adjacent to percolation pond-205R00282,205R00282,37.2376,-121.8884,NAD83
Guadalupe River - 300 m upstream Branham Ln-205R00346,205R00346,37.25973,-121.8701,NAD83
Guadalupe River at the San Jose Airport-205R00259,205R00259,37.36723,-121.92477,NAD83
Los Gatos Creek - 500 m downstream Saratoga-Los Gatos Rd-205R00026,205R00026,37.23057,-121.97137,NAD83
Los Gatos Creek at Vasona Park-205LGA400,205LGA400,37.23889,-121.97054,WGS84
Lower Penitencia Creek - 300 m upstream Marylinn Dr-205R00131,205R00131,37.43404,-121.9128,NAD83
Matadero Creek - 100 m upstream Laguna Ave (Bol Park)-205R00227,205R00227,37.4099,-122.13831,NAD83
Matadero Creek at Bol Par-205MAT030,205MAT030,37.41011,-122.13826,WGS84
Middle Fork Coyote Creek - Northeast of San Felipe Ranch Property-205R00021,205R00021,37.25513,-121.57811,NAD83
San Thomas Aquino - 300 m downstream Central Expy-205R00067,205R00067,37.376933,-121.96857,NAD83
San Thomas Aquino - 300 m upstream Hwy 85-205R00234,205R00234,37.2662,-121.99081,NAD83
Saratoga Creek - 200 m downstream Lawrence Exp-205R00355,205R00355,37.32668,-121.99539,NAD83
Saratoga Creek - 300 m downstream Booker Cr confluence-205R00058,205R00058,37.2517,-122.08407,NAD83
Stevens Creek - 300 m downstream Moffett Blvd-205R00115,205R00115,37.40586,-122.06906,NAD83
Stevens Creek at Blackberry Farm,205STE064,37.31735,-122.06182,WGS84
Upper Penitencia Creek 300 m reach downstream of N. Capitol Ave.-205R00035,205R00035,37.38105,-121.85735,NAD83
Upper Penitencia Creek at Penitencia Park-205UPE210,205UPE210,37.38889,-121.84864,WGS84
Upper Silver Creek - Silver Creek Counrty Club Golf Course-205R00241,205R00241,37.27642,-121.76496,NAD83
Arroyo Ojo de Aqua at Stulsaft Park-204AOA250,204AOA250,37.45563,-122.24808,WGS84
Belmont Creek at Twin Pines Park-204BEL160,204BEL160,37.51618,-122.27904,WGS84
Corte Madera Creek - 200 m upstream of Willowbrook Dr.-205R00088,205R00088,37.37287,-122.22002,NAD83
Corte Madera Creek - Family Farm Rd in Woodside-205R00168,205R00168,37.39619,-122.23464,NAD83
De Anza Historical Park on Arroyo Court,204SMA060,37.56213,-122.32884,WGS84
Denniston Creek - Between Prospect Way and Capistrano Rd in El Granada-202R00284,202R00284,37.50515,-122.48723,NAD83
Laurel Creek at Laurelwood Park-204LAU230,204LAU230,37.52658,-122.32298,WGS84
"Ojo De Agua, Arroyo - 50 meters upstream Farmhill Blvd at Peninsula Covenant Church-204R00232",204R00232,37.46381,-122.25059,NAD83
Pilarcitos Creek rd 2 miles north of Hwy 92-202R00072,202R00072,37.5149339079,-122.38636908,NAD83
Line 3A-A-3 near Arf Ave-204R00327,204R00327,37.62143889,-122.1022113,NAD83
Polhemus Creek - 300 meters downstream Polhemus and Bunker hill Dr-204R00200,204R00200,37.52355,-122.34064,NAD83
San Lorenzo Creek above Don Castro Reservoir-204R00623,204R00623,37.69427226,-122.0450369,NAD83
Zone 5 Line B near Paseo Padre-205R00878,205R00878,37.5557351,-121.9853935,NAD83
"Sanchez Creek - 2155 Geri Lane, Hillsborough-204R00180",204R00180,37.57358,-122.369,NAD83
Canada Del Aliso at Osgood Rd-205R00686,205R00686,37.51143664,-121.9441212,NAD83
Crandall Creek near Capulet Circle-204R00967,204R00967,37.56823797,-122.0605987,NAD83
Unnamed Trib to Ojo de Agua Arroyo - Between Quartz and Saphire-204R00244,204R00244,37.47191,-122.24306,NAD83
Line 6-K at Osgood Rd-205R00174,205R00174,37.528111,-121.9476676,NAD83
Zone 6 Line G west of Grimmer-205R01198,205R01198,37.50871832,-121.9665043,NAD83
Unnamed Tributary - 200 m east of the end of Milagra Dr.-202R00087,202R00087,37.64487,-122.48103,NAD83
Matadero Creek at Hoover Park-205R00739,205R00739,37.4296668415,-122.128160489,NAD83
Coyote Creek Downstream Charcot Ave-205R00451,205R00451,37.386038971,-121.909591372,NAD83
Agua Caliente Creek near Tumbleweed Common-205R01134,205R01134,37.50115687,-121.9153455,NAD83
Dublin Creek adjacent to church-204R00724,204R00724,37.6951296,-121.9477815,NAD83
Toroges Creek upstream of Fortner St.,205R02862,37.4802056493,-121.923476431,NAD83
Estudillo Canal north of Manor Blvd,204R02879,37.69246,-122.142,NAD83
"Diablo Creek, off Blackhawk Rd, near Jacaranda Dr",207R01860,37.81847,-121.92133,NAD83
Arroyo Mocho upstream of Santa Rita Rd. -204R01471,204R01471,37.69199721,-121.8682171,NAD83
Ward Creek upstream of Pacheco Way,204R03399,37.6188535905,-122.072856384,NAD83
Arroyo de la Laguna below Gold Creek storm drain outlet-204R01316,204R01316,37.68710887,-121.9168654,NAD83
Chimes Creek at Mills-204LIO050,204LIO050,37.77999,-122.17923,NAD83
Pilarcitos Creek at Half Moon Bay Coastal Trail-202PIL015,202PIL015,37.47282,-122.44616,WGS84
"Golf Links, west of 580-204AVJ080",204AVJ080,37.75636,-122.1527,NAD83
Strawberry Creek near UC Botanical Garden-203R00983,203R00983,37.8764421,-122.234147,NAD83
Peralta Creek between Madeleine & Wisconsin Sts-204R00063,204R00063,37.79673602,-122.1994931,NAD83
Redwood Cr above Piedmont Stables-204R00751,204R00751,37.80494,-122.16252,NAD83
Zone 6 Line G upstream of 205R01198-205R01390,205R01390,37.53228263,-121.969094,NAD83
Sausal Creek at Dimond Park 250m u/s of El Centro Ave.,204SAU090,37.809586,-122.215146,NAD83
"Valle, Arroyo near Sycamore Grove Park-204R00590",204R00590,37.64126,-121.77968,NAD83
Temescal Creek at Broadway Terrace-204TEM100,204TEM100,37.84061,-122.22251,NAD83
"East Branch Grayson Creek 30m South of end of South Cody Lane, Sequoia Middle School, Pleasant Hill-",207R00631,37.945381801,-122.06580522,NAD83
"Galindo Creek 125m upstream from Ridgewood Dr, Concord-207R00375",207R00375,37.96242,-122.01425,NAD83
"Las Trampas Creek 245m upstream from Moraga Blvd, Lafayette-207R00395",207R00395,37.8918375103,-122.103414706,NAD83
"Marsh Creek 30m Southwest of Brentwood Boulevard, Brentwood-544R00281",544R00281,37.9523277714,-121.696360599,NAD83
"Pine Creek 30m West of Detroit Ave, Pleasant Hill-207R00503",207R00503,37.952802406,-122.028421994,NAD83
"Pinole Creek 230m West of Pinole Valley Rd, Pinole Valley Park, Pinole-206R00727",206R00727,37.9793480202,-122.266616538,NAD83
Mills College at Wetmore Bridge-204LIO070,204LIO070,37.77738,-122.18292,NAD83
"San Ramon Creek 250m North of Paraiso Drive, San Ramon-207R00788",207R00788,37.808483,-121.980748,NAD83
"Sycamore Creek 500m upstream from Sycamore Valley Road West near Messian Place, Danville-207R00532",207R00532,37.8147336572,-121.966450709,NAD83
"Tributary of Sycamore Creek at 3016 Deer Meadow Dr, Danville-207R00271",207R00271,37.8266690946,-121.918401888,NAD83
"Tributary of Walnut Creek 55m upstream from end of Ponderosa Dr, Concord-207R00567",207R00567,37.9952668295,-122.037563274,NAD83
Laurel Crk below-207R01452,207R01452,NaN,NaN,NR
Ledgewood Creek-207R00476,207R00476,NaN,NaN,NR
Lower Union Ave-207R00556,207R00556,NaN,NaN,NR
Union Ave upstream-207R00428,207R00428,NaN,NaN,NR
Calabazas Creek at Patrick Henry Dr.-205R00627,205R00627,37.3962933497,-121.986901307,NAD83
Calabazas Creek Pomeroy Elementary School Baseball Field-205R00547,205R00547,37.3483648934,-121.989517956,NAD83
Calera Creek Upstream N.Milpitas Blvd-205R00387,205R00387,37.4455765988,-121.910845899,NAD83
"Coyote Creek at Hellyer County Park, downstream of Hwy 101-205R00474",205R00474,37.2787525046,-121.807821356,NAD83
Coyote Creek at Latona Ct-205R00666,205R00666,37.2692439622,-121.796654037,NAD83
Guadalupe River 150 m downstream Coleman Ave-205R00771,205R00771,37.3406268,-121.902133838,NAD83
Los Alamitos at Almaden Equestrian Center-205R00374,205R00374,37.19422,-121.82317,NAD83
Los Alamitos at Fleetwood Dr-205R00602,205R00602,37.2297034343,-121.865901971,NAD83
Los Gatos Creek Downstream Blossom Hill-205R00714,205R00714,37.2341729006,-121.973294574,NAD83
Los Gatos Creek 280m Upstream Aldercroft Heights Rd-205R00586,205R00586,37.1655203237,-121.979186706,NAD83
Laurel Creek @ Isabella Dr.,207R02732,38.28796,-122.02076,NAD83
Randol Creek at Almaden Quicksilver County Park-205R00182,205R00182,37.1875258379,-121.840091705,NAD83
Ledgewood Creek @ Hwy 12,207R02604,38.23991,-122.06209,NAD83
San Tomas Aquino Creek Downstream Twin Peaks Rd-205R00554,205R00554,37.2466723642,-121.995164046,NAD83
American Canyon Creek @ Oakbrook Elementary,207R02108,38.19303,-122.14426,NAD83
Green Valley Creek @ Nelda Mundy,207R01772,38.22037,-122.14626,NAD83
Saratoga Creek  at Saratoga Springs Resort-205R00170,205R00170,37.2481711417,-122.072088133,NAD83
Shannon Creek 180m upstream Hicks Road-205R00538,205R00538,37.2179003145,-121.914009392,NAD83
Smith Creek at Joseph Grant County Park-204R00189,204R00189,37.3208900481,-121.66352509,NAD83
Stevens Creek at Blackberry Farm Golf Course-205R00419,205R00419,37.3205125825,-122.060869822,NAD83
Upper Penitencia Creek below Piedmont Rd.-205R00707,205R00707,37.3905877479,-121.843320351,NAD83
Upper Penitencia Creek Live Oak Picnic Area in Alum Rock Park-205R00787,205R00787,37.401390287,-121.795012258,NAD83
Bear Creek at 450 Whiskey Hill Rd-205R00872,205R00872,37.4212463606,-122.245883729,NAD83
Bear Creek Upstream Foxhollow Rd-205R00984,205R00984,37.4254322623,-122.263486854,NAD83
Belmont Creek Below Maywood Dr-204R00520,204R00520,37.5122005477,-122.291214061,NAD83
Calera Creek 215m upstream of San Marlo Way-202R00908,202R00908,37.6112797485,-122.493363948,NAD83
Colma Creek at Bay Court-204R00807,204R00807,37.6522695376,-122.422035525,NAD83
Easton Creek at 2884 Canyon Road-204R00884,204R00884,37.5777468954,-122.385113362,NAD83
Easton Creek Upstream Jackling Dr Bridge at Armsby Dr.-204R00436,204R00436,37.5817302929,-122.370656906,NAD83
Redwood Creek At PG&E substation-204R00680,204R00680,37.4379757936,-122.241277523,NAD83
San Gregorio Creek at 3550 La Honda Rd-202R00248,202R00248,37.3202762686,-122.339780123,NAD83
Tributary to Alpine Creek 7691 Alpine Rd-202R00280,202R00280,37.2935293874,-122.21885242,NAD83
Blue Rock Springs Creek at Coach Lane-207R00688,207R00688,NaN,NaN,NR
Blue Rock Springs Creek at Golf Course-207R00064,207R00064,38.120548,-122.200089,NAD83
Blue Rock Springs Creek Pampas Site-207R04080,207R04080,38.12,-122.216,NAD83
Rindler Creek at Home Depot-207R03504,207R03504,NaN,NaN,NR
Castro Valley Creek north side of Heyer Ave,204CVY150,37.70461,-122.06811,NAD83
"Zone 6 Line G, approximately 700m SE of Automall Parkway",205R01454,37.50296,-121.96114,NAD83
Appian Creek,206R00599,37.97175,-122.30302,NAD83
Castro Creek,206R00919,37.96044,-122.26289,NAD83
Donner Creek,207R00619,37.92745,-121.92765,NAD83
Galindo Creek,207R00823,37.965,-122.03619,NAD83
"Green Valley Creek, West Branch",207R00379,37.85197,-121.9777,NAD83
Grizzly Creek - 207R00843,207R00843,37.86803,-122.09597,NAD83
NA (Bay Point - Flood Control Channel),207R00880,38.03329,-121.96438,NAD83
San Pablo Creek,206R00551,37.96159,-122.33929,NAD83
Sans Crainte Creek,207R00651,37.87555,-122.02237,NAD83
Wildcat Creek,206R00407,37.94305,-121.92765,NAD83
Adobe Creek upstream Manresa Way,205R00883,37.3710776662,-122.118222031,NAD84
Arroyo Aguague below the Falls,205R01299,37.3978109034,-121.785965786,NAD83
Arroyo Calero at Singer Park,205R01434,37.2138825492,-121.833678834,NAD83
Arroyo de los Coches upstream Piedmont Rd,205R00851,37.4378279338,-121.869239646,NAD83
Austrian Gulch upstream Elsman Reservoir,205R00394,37.137830326,-121.921913715,NAD83
Guadalupe Creek upstream of fish ladder,205R01098,37.2105649651,-121.9035696,NAD83
Guadalupe River at W. Rosemary St,205R01027,37.3575289034,-121.914626387,NAD83
Hick's Creek at Hick's Ranch ,205R00330,37.1982497536,-121.900359295,NAD83
Limekiln Creek upstream of the reservoir,205R00266,37.202973085,-121.973512026,NAD83
Los Gatos Creek 200m downstream Bascom,205R01226,37.2970755785,-121.930797369,NAD83
Los Gatos Creek at footbridge off Lonus St.,205R01539,37.3139003485,-121.90366393,NAD83
Lower Silver Creek at Lausette Ave,205R00979,37.3547865049,-121.849200333,NAD83
Lyndon Canyon Creek upstream Lake Ranch Reservoir/Diversion,205R00362,37.2199319083,-122.054241912,NAD83
Ross Creek upstream of Harwood,205R01306,37.2487192104,-121.913702163,NAD83
San Tomas Aquino upstream Austin Way,205R01578,37.2403463318,-122.005926264,NAD83
San Tomas Aquino upstream Sobey,205R00938,37.2606289138,-121.991525648,NAD83
Saratoga Creek at Bowers Park,205R01091,37.3581493616,-121.973108436,NAD83
Stevens Creek at McClellan Ranch Park,205R01443,37.3147841368,-122.060981383,NAD83
Stevens Creek below the dam,205R01187,37.3004380605,-122.076167038,NAD83
Thompson Creek downstream Aborn,205R00915,37.3135587241,-121.794633531,NAD83
Arroyo de en Medio at the Flower Nursery,202R00972,37.5146139194,-122.453385776,NAD83
Arroyo Ojo de Agua at Stulsaft Park,204R01256,37.4532022505,-122.254033806,NAD83
Burlingame Creek at 946 Hayne Rd,204R01204,37.5566269062,-122.353867329,NAD83
Cordilleras Creek at Springdale Way,204R01012,37.473689243,-122.266389048,NAD83
Corte Madera Creek at the end of Trail Lane,205R01192,37.3906133858,-122.230292545,NAD83
Laurel Creek at Oak Ct,204R01288,37.5221350855,-122.312284139,NAD83
Pilarcitos Creek at Oak Street Park,202R01308,37.4689694157,-122.438300441,NAD83
Pilarcitos Creek upstream Pilarcitos Creek Rd ,202R00328,37.5082163413,-122.385876506,NAD83
Redwood Creek at Kentfield Ave,204R01268,37.4686717568,-122.231765016,NAD83
Sanchez Creek Upstream of Forest View Ave,204R01460,37.5758859061,-122.368275376,NAD83
Altamont Creek approx 75 m north of Bluebell Dr. ,204R01945,37.72049,-121.74225,NAD83
Arroyo Mocho approx 300 m downstream of Hopyard Rd.,204R01828,37.67882,-121.90781,NAD83
Arroyo Seco approx 150 m downstream of Las Positas Rd. ,204R02457,37.69629,-121.73696,NAD83
Castro Valley Creek approx 150 m south of Castro Valley Blvd.,204R01951,37.69392,-122.0722,NAD83
Chabot Canal approx 75 m north of Inglewood Dr. ,204R02596,37.68988,-121.89986,NAD83
Laguna Creek approx 200 m below S. Grimmer Blvd. ,205R02478,37.50176,-121.95383,NAD83
Ward Creek north of Schafer Rd. ,204R02375,37.64306,-122.07861,NAD83
Zone 5 Line D approx 200 m upstream of Canyon Ct. ,204R02351,37.68475,-122.04335,NAD83
Zone 5 Line J-2 north of Jean Dr. ,204R01735,37.5756,-122.07083,NAD83
Zone 7 Line J-2 west of I-680,204R02132,37.70984,-121.9304,NAD83
Green Valley Creek,207R00891,37.82838,-121.98444,NAD83
Alamitos Creek at Mazzone Dr,205R01882,37.234255501,-121.86996232,NAD83
Coyote Creek at Kelley Park,205R01315,37.322380241,-121.85822806,NAD83
Golf Creek Upstream Almaden ,205R02074,37.232557052,-121.87394576,NAD83
Guadalupe River Between Coleman and Taylor,205R02051,37.344093042,-121.90251285,NAD83
Isabel Creek at Kincaid Rd,204R00253,37.37965,-121.68556,NAD83
Los Gatos Creek at San Jose Water Co ,205R01610,37.157572135,-121.97086567,NAD83
Los Trancos Creek at Los Trancos Rd ,205R02119,37.360262252,-122.20230828,NAD83
Ross Creek at Linda Ave,205R01738,37.23772802,-121.94914779,NAD83
Saratoga Creek at Oak Hollow,205R01706,37.264566704,-122.02636768,NAD83
Wildcat Creek Upstream Piedmont at Montalvo Arts,205R02154,37.245850652,-122.03016069,NAD83
Atherton Creek at 354 Walsh Rd,204R01448,37.434105863,-122.21785814,NAD83
Dry Creek at Corto Ln,205R01704,37.433995459,-122.26082663,NAD83
Laurel Creek at Laurelwood Park,204R02248,37.52657636,-122.32268904,NAD83
Middle Fork San Pedro Creek ~300 m upstream confluence with S. Fork,202R01612,37.577279658,-122.47036144,NAD83
Agua Caliente (Zone 6 Line F) approx 400m upstream of Horse Heaven Trail,205R02350,37.50777,-121.89644,NAD83
Agua Caliente (Zone 6 Line F) approximately 550m East of Avalon Heights Terrace,205R01582,37.50482,-121.90346,NAD83
Agua Fria approximately 325m Northwest of the intersection of Rancho Higuera Rd. and Curtner Rd,205R01838,37.49376,-121.90898,NAD83
Alameda Creek approx 600 m east of Decoto Rd,204R01863,37.57516,-122.02027,NAD83
Alameda Creek approximately 675m NE of the intersection of Paseo Padre Parkway and Highway 84,204R02183,37.56653,-121.9913,NAD83
Alameda Creek below Dry Creek,204R02439,37.58765,-122.03926,NAD83
Arroyo Las Positas approx 300m upstream of Airway Blvd,204R02116,37.69667,-121.81643,NAD83
Arroyo Valle approx 2km downstream of Isabel Ave,204R02687,37.65968,-121.82469,NAD83
Arroyo Viejo beginning 150m downstream of  Las Vegas Avenue,204R02287,37.75497,-122.15366,NAD83
Castro Valley Cr above USGS gauging station,204CVY010,37.68016,-122.08059,NAD83
Castro Valley Creek south side of Grove Way,204CVY084,37.6841,-122.07564,NAD83
Gold Creek West of Springdale Avenue,204R01572,37.68797,-121.92701,NAD83
Milpitas Creek (zone 6 Line D) approximately 550m East of Avalon Heights Terrace,205R01070,37.4948,-121.89864,NAD83
Mission Creek SE of Driscoll Rd,205R03694,37.54542,-121.94341,NAD83
Sabercat Creek approx 100m east of Via Orinda,205R01902,37.52697,-121.93703,NAD83
San Lorenzo Creek approximately 75m NE of the intersection of Hampton Rd. and Western Blvd,204R02175,37.68482,-122.10749,NAD83
Sausal at E.22nd,204SAU030,37.78566,-122.22424,WGS84
Sulphur Creek approximately 100m NW of Hansen Rd,204R02015,37.67414,-122.05648,NAD83
Zone 5 Line J-3 approx 200 m upstream of Regents Blvd,204R03015,37.58812,-122.07594,NAD83
Zone 5 Line K west of Paseo Padre Pkwy,204R03783,37.56715,-122.05861,NAD83
Zone 6 Line C east of I-880,205R03886,37.477,-121.93273,NAD83
Zone 6 Line G approx 150m N of Blascow Rd,205R03438,37.52591,-121.96962,NAD83
Franklin Creek,207R01447,37.99012,-122.13346,NAD83
Grayson Creek,207R01291,37.98503,-122.06891,NAD83
Lafayette Creek,207R01307,37.88772,-122.13563,NAD83
Las Trampas Creek,207R00779,37.84714,-122.10892,NAD83
Ohlone Creek,206R01536,38.00738,-122.27424,NAD83
Rimer Creek,204R01519,37.81545,-122.1162,NAD83
San Ramon Creek,207R01611,37.89076,-122.0571,NAD83
W Branch Alamo Creek near Fox Creek Road,204R01604,37.81911,-121.89583,NAD83
Old Alameda Creek behind Cesar Chavez Middle School,204R02503,37.5908,-122.05082,NAD83
South San Ramon Creek behind Dublin High School,204R01876,37.72061,-121.92118,NAD83
Tassajara Creek approx 500 m upstream of Owens Dr.,204R02815,37.69807,-121.87981,NAD83
Dry Creek,544R01049,37.92218,-121.71928,NAD83
Marsh Creek,544R01305,37.94424,-121.70553,NAD83
"San Ramon Creek, 2.5 mi. SSE of Walnut Creek, Danville Blvd.",207R01227,37.87666,-122.04813,NAD83
West Branch of Alamo Creek,204R00388,37.80352,-121.89936,NAD83
Coyote Creek at Malaguerra Ave Below Anderson Dam,205R01669,37.165850694,-121.6463216,NAD83
